product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,zone
Prod018,Cus011,Mark003,2018-10-08,1,1176,"INR",North
Prod018,Cus016,Mark002,2018-10-08,1,1398,"INR",Central
Prod018,Cus022,Mark002,2018-10-08,3,6125,"INR",Central
Prod018,Cus022,Mark002,2018-10-09,4,9190,"INR",Central
Prod018,Cus022,Mark002,2018-10-11,1,3065,"INR",Central
Prod018,Cus025,Mark002,2018-10-11,8,17495,"INR",Central
Prod018,Cus023,Mark002,2018-10-11,1,722,"INR",Central
Prod018,Cus016,Mark002,2018-10-12,8,17463,"INR",Central
Prod018,Cus022,Mark002,2018-10-12,5,12250,"INR",Central
Prod018,Cus022,Mark002,2018-10-12,80,169606,"INR",Central
Prod018,Cus025,Mark002,2018-10-15,8,17495,"INR",Central
Prod018,Cus022,Mark002,2018-10-17,1,3065,"INR",Central
Prod018,Cus024,Mark002,2018-10-17,1,338,"INR",Central
Prod018,Cus022,Mark002,2018-10-17,13,28269,"INR",Central
Prod018,Cus022,Mark002,2018-10-18,1,3065,"INR",Central
Prod018,Cus025,Mark002,2018-10-18,8,17495,"INR",Central
Prod018,Cus023,Mark002,2018-10-18,1,361,"INR",Central
Prod018,Cus022,Mark002,2018-10-19,1,3065,"INR",Central
Prod018,Cus022,Mark002,2018-10-19,13,28269,"INR",Central
Prod018,Cus016,Mark002,2018-10-22,2,3495,"INR",Central
Prod018,Cus022,Mark002,2018-10-22,3,6125,"INR",Central
Prod018,Cus025,Mark002,2018-10-22,3,6995,"INR",Central
Prod018,Cus016,Mark002,2018-10-23,1,1745,"INR",Central
Prod018,Cus023,Mark002,2018-10-23,1,722,"INR",Central
Prod018,Cus016,Mark002,2018-10-24,2,4190,"INR",Central
Prod018,Cus022,Mark002,2018-10-25,1,3065,"INR",Central
Prod018,Cus025,Mark002,2018-10-25,17,38486,"INR",Central
Prod018,Cus022,Mark002,2018-10-29,1,3065,"INR",Central
Prod018,Cus025,Mark002,2018-10-29,23,52481,"INR",Central
Prod018,Cus016,Mark002,2018-10-30,17,35963,"INR",Central
Prod018,Cus022,Mark002,2018-10-30,13,28269,"INR",Central
Prod018,Cus022,Mark002,2018-10-31,1,3065,"INR",Central
Prod018,Cus022,Mark002,2018-11-01,15,33690,"INR",Central
Prod018,Cus022,Mark002,2018-11-01,13,28269,"INR",Central
Prod018,Cus022,Mark002,2018-11-02,3,6125,"INR",Central
Prod018,Cus023,Mark002,2018-11-02,1,722,"INR",Central
Prod018,Cus022,Mark002,2018-11-05,4,9190,"INR",Central
Prod018,Cus016,Mark002,2018-11-06,18,38060,"INR",Central
Prod018,Cus025,Mark002,2018-11-06,8,17495,"INR",Central
Prod018,Cus022,Mark002,2018-11-06,13,28269,"INR",Central
Prod018,Cus016,Mark002,2018-11-07,11,23394,"INR",Central
Prod018,Cus022,Mark002,2018-11-08,4,9190,"INR",Central
Prod018,Cus025,Mark002,2018-11-08,9,20991,"INR",Central
Prod018,Cus016,Mark002,2018-11-09,21,43991,"INR",Central
Prod018,Cus022,Mark002,2018-11-12,3,6125,"INR",Central
Prod018,Cus025,Mark002,2018-11-12,15,34986,"INR",Central
Prod018,Cus022,Mark002,2018-11-12,13,28269,"INR",Central
Prod018,Cus022,Mark002,2018-11-13,1,3065,"INR",Central
Prod018,Cus022,Mark002,2018-11-13,13,28269,"INR",Central
Prod018,Cus022,Mark002,2018-11-14,1,3065,"INR",Central
Prod018,Cus022,Mark002,2018-11-15,3,6125,"INR",Central
Prod018,Cus025,Mark002,2018-11-15,8,17495,"INR",Central
Prod018,Cus016,Mark002,2018-11-16,37,77870,"INR",Central
Prod018,Cus022,Mark002,2018-11-16,13,28269,"INR",Central
Prod018,Cus025,Mark002,2018-11-20,8,17495,"INR",Central
Prod018,Cus022,Mark002,2018-11-20,13,28269,"INR",Central
Prod018,Cus022,Mark002,2018-11-21,1,3065,"INR",Central
Prod018,Cus022,Mark002,2018-11-22,3,6125,"INR",Central
Prod018,Cus025,Mark002,2018-11-22,23,52481,"INR",Central
Prod018,Cus022,Mark002,2018-11-22,13,28269,"INR",Central
Prod018,Cus016,Mark002,2018-11-23,6,13264,"INR",Central
Prod018,Cus022,Mark002,2018-11-23,4,9190,"INR",Central
Prod018,Cus023,Mark002,2018-11-23,17,36014,"INR",Central
Prod018,Cus016,Mark002,2018-11-26,58,121509,"INR",Central
Prod018,Cus022,Mark002,2018-11-27,13,28269,"INR",Central
Prod018,Cus023,Mark002,2018-11-27,33,72028,"INR",Central
Prod018,Cus016,Mark002,2018-11-29,22,46444,"INR",Central
Prod018,Cus022,Mark002,2018-11-29,1,3065,"INR",Central
Prod018,Cus025,Mark002,2018-11-29,8,17495,"INR",Central
Prod018,Cus022,Mark002,2018-11-29,13,28269,"INR",Central
Prod018,Cus022,Mark002,2018-12-03,1,3065,"INR",Central
Prod018,Cus025,Mark002,2018-12-03,8,17495,"INR",Central
Prod018,Cus022,Mark002,2018-12-04,1,3065,"INR",Central
Prod018,Cus022,Mark002,2018-12-04,13,28269,"INR",Central
Prod018,Cus022,Mark002,2018-12-06,1,3065,"INR",Central
Prod018,Cus025,Mark002,2018-12-06,15,34986,"INR",Central
Prod018,Cus022,Mark002,2018-12-06,13,28269,"INR",Central
Prod018,Cus016,Mark002,2018-12-07,59,122898,"INR",Central
Prod018,Cus022,Mark002,2018-12-10,1,3065,"INR",Central
Prod018,Cus025,Mark002,2018-12-10,23,52481,"INR",Central
Prod018,Cus022,Mark002,2018-12-10,13,28269,"INR",Central
Prod018,Cus022,Mark002,2018-12-12,1,3065,"INR",Central
Prod018,Cus016,Mark002,2018-12-13,9,19556,"INR",Central
Prod018,Cus022,Mark002,2018-12-13,1,3065,"INR",Central
Prod018,Cus025,Mark002,2018-12-13,8,17495,"INR",Central
Prod018,Cus016,Mark002,2018-12-14,18,38407,"INR",Central
Prod018,Cus022,Mark002,2018-12-14,4,9190,"INR",Central
Prod018,Cus022,Mark002,2018-12-17,3,6125,"INR",Central
Prod018,Cus025,Mark002,2018-12-17,8,17495,"INR",Central
Prod018,Cus024,Mark002,2018-12-17,1,338,"INR",Central
Prod018,Cus025,Mark002,2018-12-18,11,24491,"INR",Central
Prod018,Cus022,Mark002,2018-12-20,3,6125,"INR",Central
Prod018,Cus025,Mark002,2018-12-20,72,167935,"INR",Central
Prod018,Cus016,Mark002,2018-12-21,108,226963,"INR",Central
Prod018,Cus022,Mark002,2018-12-21,4,9190,"INR",Central
Prod018,Cus022,Mark002,2018-12-21,67,141343,"INR",Central
Prod018,Cus022,Mark002,2018-12-28,5,12250,"INR",Central
Prod018,Cus025,Mark002,2019-01-04,27,62977,"INR",Central
Prod018,Cus022,Mark002,2019-01-07,1,3065,"INR",Central
Prod018,Cus024,Mark002,2019-01-07,1,338,"INR",Central
Prod018,Cus022,Mark002,2019-01-07,27,56532,"INR",Central
Prod018,Cus016,Mark002,2019-01-08,8,17458,"INR",Central
Prod018,Cus022,Mark002,2019-01-08,12,27565,"INR",Central
Prod018,Cus024,Mark002,2019-01-08,1,338,"INR",Central
Prod018,Cus022,Mark002,2019-01-10,1,3065,"INR",Central
Prod018,Cus016,Mark002,2019-01-11,18,38065,"INR",Central
Prod018,Cus023,Mark002,2019-01-11,1,722,"INR",Central
Prod018,Cus022,Mark002,2019-01-14,1,3065,"INR",Central
Prod018,Cus024,Mark002,2019-01-14,1,338,"INR",Central
Prod018,Cus022,Mark002,2019-01-15,13,28269,"INR",Central
Prod018,Cus022,Mark002,2019-01-16,12,27565,"INR",Central
Prod018,Cus022,Mark002,2019-01-17,13,28269,"INR",Central
Prod018,Cus016,Mark002,2019-01-18,20,41898,"INR",Central
Prod018,Cus022,Mark002,2019-01-18,12,27565,"INR",Central
Prod018,Cus025,Mark002,2019-01-21,45,104958,"INR",Central
Prod018,Cus023,Mark002,2019-01-21,1,722,"INR",Central
Prod018,Cus022,Mark002,2019-01-24,13,28269,"INR",Central
Prod018,Cus022,Mark002,2019-01-25,53,113074,"INR",Central
Prod018,Cus016,Mark002,2019-01-28,55,115921,"INR",Central
Prod018,Cus025,Mark002,2019-01-28,24,55977,"INR",Central
Prod018,Cus025,Mark002,2019-01-30,45,104958,"INR",Central
Prod018,Cus022,Mark002,2019-01-31,8,18375,"INR",Central
Prod018,Cus025,Mark002,2019-01-31,18,41981,"INR",Central
Prod018,Cus022,Mark002,2019-01-31,13,28269,"INR",Central
Prod018,Cus023,Mark002,2019-01-31,1,722,"INR",Central
Prod018,Cus016,Mark002,2019-02-01,15,31421,"INR",Central
Prod018,Cus016,Mark002,2019-02-04,34,71231,"INR",Central
Prod018,Cus023,Mark002,2019-02-05,1,722,"INR",Central
Prod018,Cus022,Mark002,2019-02-07,11,24500,"INR",Central
Prod018,Cus025,Mark002,2019-02-07,15,34986,"INR",Central
Prod018,Cus022,Mark002,2019-02-07,13,28269,"INR",Central
Prod018,Cus016,Mark002,2019-02-08,26,55167,"INR",Central
Prod018,Cus022,Mark002,2019-02-08,13,28269,"INR",Central
Prod018,Cus025,Mark002,2019-02-11,8,17495,"INR",Central
Prod018,Cus022,Mark002,2019-02-12,5,12250,"INR",Central
Prod018,Cus022,Mark002,2019-02-12,13,28269,"INR",Central
Prod018,Cus022,Mark002,2019-02-13,12,27565,"INR",Central
Prod018,Cus022,Mark002,2019-02-14,7,15315,"INR",Central
Prod018,Cus025,Mark002,2019-02-14,6,13995,"INR",Central
Prod018,Cus022,Mark002,2019-02-14,13,28269,"INR",Central
Prod018,Cus016,Mark002,2019-02-15,62,129546,"INR",Central
Prod018,Cus022,Mark002,2019-02-15,4,9190,"INR",Central
Prod018,Cus022,Mark002,2019-02-15,13,28269,"INR",Central
Prod018,Cus022,Mark002,2019-02-18,3,6125,"INR",Central
Prod018,Cus025,Mark002,2019-02-18,8,17495,"INR",Central
